Filename,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,drives,affiliation,achieve,power,reward,risk,work,leisure,home,money,relig,death
1080871.txt,0,0,0,0,0,0,0,0,0,0,0,6.67,6.67,0,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,0
1081109.txt,0,0,0,0,0,0,6.98,0,0,0,0,11.63,2.33,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0
1081432.txt,10.98,8.54,2.44,1.22,0,1.22,6.1,0,0,0,0,7.32,1.22,3.66,1.22,2.44,0,2.44,9.76,1.22,2.44,3.66,3.66,0,1.22,6.1,0,0,0,0
1082244.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,3.85,0,3.85,0,0,0,0,0,0,0,0
1082313.txt,11.11,11.11,0,0,0,0,5.56,0,0,0,2.78,5.56,0,0,0,5.56,0,2.78,16.67,0,0,8.33,0,8.33,19.44,0,0,0,0,0
1082340.txt,0,0,0,0,0,0,2.22,0,0,0,0,13.33,0,6.67,2.22,2.22,0,4.44,6.67,0,2.22,4.44,0,0,0,0,0,0,0,0
1082453.txt,0,0,0,0,0,0,0,0,0,0,0,5.88,0,2.94,0,0,0,2.94,2.94,0,2.94,0,2.94,0,29.41,0,0,5.88,0,0
1082482.txt,4.88,0,4.88,0,4.88,0,0,0,0,0,0,4.88,0,2.44,0,0,2.44,0,2.44,0,0,2.44,0,0,0,0,0,0,0,0
1082494.txt,4.88,2.44,2.44,0,2.44,0,7.32,0,0,0,2.44,0,0,0,0,0,0,0,17.07,0,0,14.63,0,2.44,2.44,0,2.44,0,0,0
1082508.txt,11.76,11.76,0,0,0,0,0,0,0,0,0,17.65,5.88,0,0,11.76,0,11.76,5.88,0,5.88,0,0,0,0,0,0,0,0,0
1082607.txt,0,0,0,0,0,0,0,0,0,0,0,3.92,1.96,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0
1082700.txt,2.13,0,2.13,0,0,2.13,0,0,0,0,0,27.66,10.64,4.26,2.13,8.51,2.13,6.38,4.26,0,2.13,4.26,0,2.13,4.26,0,0,2.13,0,0
1082822.txt,2.2,0,2.2,0,0,1.1,0,0,0,0,0,7.69,1.1,4.4,0,1.1,0,1.1,4.4,0,0,4.4,0,0,0,0,0,0,0,0
1082834.txt,0,0,0,0,0,0,0,0,0,0,0,10.91,0,5.45,0,5.45,0,1.82,0,0,0,0,0,0,0,0,10.91,0,0,0
1082944.txt,0,0,0,0,0,0,3.7,0,0,0,0,18.52,1.85,3.7,0,11.11,0,9.26,14.81,0,1.85,14.81,0,0,11.11,0,0,0,0,0
1083010.txt,2.96,2.96,0,0,0,0,8.15,0,0,0,0,9.63,4.44,1.48,0.74,2.22,0,0.74,6.67,1.48,0.74,3.7,1.48,0,2.22,0,0,0,0,0
1083021.txt,0,0,0,0,0,0,2.17,0,0,0,0,21.74,17.39,4.35,0,2.17,0,0,4.35,0,2.17,2.17,0,0,8.7,0,0,0,0,0
1083049.txt,0,0,0,0,0,0,1.82,0,0,0,0,16.36,12.73,0,0,0,3.64,0,5.45,0,3.64,3.64,1.82,0,0,0,0,0,0,0
1083116.txt,0,0,0,0,0,0,8.51,0,0,0,0,12.77,4.26,4.26,0,0,4.26,4.26,0,0,0,0,0,0,4.26,0,0,12.77,0,0
1083136.txt,6,0,6,0,0,0,0,0,0,0,0,14,6,6,6,2,0,0,16,0,4,4,2,6,8,0,0,0,0,0
1083275.txt,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0
1083292.txt,0,0,0,0,0,0,0,0,0,0,0,9.3,2.33,2.33,0,4.65,0,4.65,0,0,0,0,0,0,2.33,2.33,0,0,0,0
1083340.txt,6.12,2.04,4.08,0,4.08,0,2.04,0,0,0,0,16.33,4.08,0,2.04,0,0,12.24,6.12,0,4.08,0,2.04,2.04,2.04,0,0,0,0,0
1083416.txt,0,0,0,0,0,0,0,0,0,0,0,18.75,12.5,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0
1083436.txt,6.52,6.52,0,0,0,0,10.87,0,0,0,0,4.35,0,0,0,2.17,0,4.35,6.52,0,2.17,4.35,0,0,4.35,0,0,0,0,0
1083452.txt,2.94,2.94,0,0,0,0,0,0,0,0,0,14.71,5.88,1.47,0,7.35,0,5.88,19.12,0,7.35,11.76,7.35,0,14.71,0,0,0,0,0
1083510.txt,1.96,0,1.96,0,0,1.96,5.88,0,0,0,0,5.88,0,1.96,0,1.96,0,3.92,5.88,0,1.96,3.92,0,3.92,1.96,0,0,0,0,0
1083533.txt,0,0,0,0,0,0,9.09,0,0,0,6.06,12.12,6.06,0,0,3.03,3.03,0,0,0,0,0,0,0,15.15,0,0,15.15,0,0
1083583.txt,0,0,0,0,0,0,0,0,0,0,0,8.57,5.71,0,0,2.86,0,0,2.86,0,0,2.86,0,0,0,0,0,0,0,0
1083717.txt,0,0,0,0,0,0,3.51,0,0,1.75,0,7.02,0,1.75,0,5.26,0,5.26,8.77,0,3.51,8.77,0,0,1.75,1.75,0,0,0,0
1083743.txt,3.85,3.85,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1083855.txt,2.04,2.04,0,0,0,0,2.04,0,0,0,2.04,12.24,0,0,0,10.2,2.04,6.12,2.04,0,2.04,0,0,0,0,0,0,0,0,0
1083894.txt,0,0,0,0,0,0,11.54,0,0,0,0,3.85,1.28,0,0,0,1.28,1.28,1.28,1.28,0,0,0,0,0,0,7.69,0,0,0
1084066.txt,1.69,0,1.69,1.69,0,0,1.69,0,0,0,0,10.17,1.69,1.69,0,1.69,5.08,1.69,6.78,0,0,5.08,0,1.69,10.17,0,1.69,1.69,0,0
1084402.txt,6.45,0,6.45,3.23,0,0,0,0,0,0,0,6.45,3.23,6.45,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0
1084537.txt,0,0,0,0,0,0,2.5,0,0,0,0,7.5,0,5,0,5,0,0,5,0,0,5,0,0,0,0,0,5,0,0
1084728.txt,9.09,9.09,0,0,0,0,4.55,0,2.27,0,0,0,0,0,0,0,0,0,6.82,4.55,0,2.27,0,0,4.55,4.55,0,0,0,0
1084808.txt,0,0,0,0,0,0,4.55,0,0,0,0,13.64,2.27,4.55,0,6.82,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0
1084819.txt,1.41,0,1.41,0,1.41,0,9.86,0,0,0,0,19.72,4.23,7.04,0,2.82,1.41,5.63,9.86,8.45,1.41,0,0,0,1.41,0,0,0,0,0
1084852.txt,2.04,2.04,0,0,0,0,6.12,0,0,0,0,20.41,4.08,4.08,0,8.16,2.04,4.08,0,0,0,0,0,0,0,0,0,0,4.08,8.16
1084922.txt,3.03,0,3.03,0,0,0,3.03,0,0,0,0,6.06,0,0,3.03,3.03,3.03,3.03,3.03,0,0,3.03,0,0,0,3.03,0,0,0,0
1084943.txt,2.27,0,2.27,0,2.27,0,2.27,0,0,0,0,6.82,4.55,2.27,0,0,0,0,9.09,6.82,0,2.27,0,0,4.55,0,0,0,0,2.27
1085094.txt,6.85,4.11,2.74,0,0,1.37,5.48,0,0,0,0,12.33,2.74,2.74,2.74,5.48,0,5.48,6.85,0,2.74,2.74,4.11,1.37,0,0,0,0,0,1.37
1085109.txt,5.32,2.13,3.19,0,0,0,3.19,0,0,0,0,8.51,1.06,1.06,1.06,5.32,0,3.19,7.45,1.06,0,5.32,2.13,0,0,0,0,1.06,0,0
1085233.txt,1.11,0,1.11,0,0,1.11,4.44,0,0,0,0,4.44,2.22,0,0,1.11,1.11,0,4.44,1.11,0,3.33,0,0,1.11,2.22,1.11,4.44,0,0
1085286.txt,0,0,0,0,0,0,2.08,0,0,0,0,0,0,0,0,0,0,0,4.17,0,0,4.17,0,0,2.08,0,0,0,0,0
1085295.txt,0,0,0,0,0,0,3.23,0,1.61,0,0,1.61,1.61,0,0,0,0,0,0,0,0,0,0,0,9.68,0,0,0,0,0
1085326.txt,4,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,4,0,0,4,0,0
1085356.txt,0,0,0,0,0,0,6.25,3.12,0,0,0,0,0,0,0,0,0,0,3.12,3.12,0,0,0,0,12.5,3.12,3.12,0,0,0
1085449.txt,2.7,0,2.7,0,0,2.7,0,0,0,0,0,1.35,0,0,0,0,1.35,0,4.05,0,0,4.05,0,0,4.05,0,0,0,0,0
1085454.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,1.72,0,0,1.72,0,0,1.72,0,0
1085477.txt,1,1,0,0,0,0,2,0,0,0,0,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1085495.txt,5.88,5.88,0,0,0,0,10.29,0,0,0,0,0,0,0,0,0,0,0,7.35,4.41,0,2.94,0,0,2.94,0,2.94,0,0,0
1085506.txt,3.03,1.52,1.52,0,1.52,0,3.03,0,0,0,0,0,0,0,0,0,0,0,4.55,1.52,0,3.03,0,0,0,1.52,0,1.52,0,0
1085528.txt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1085645.txt,4.94,4.94,0,0,0,0,4.94,0,0,0,0,9.88,2.47,1.23,2.47,0,2.47,1.23,6.17,1.23,1.23,3.7,2.47,0,0,0,0,1.23,0,0
1085740.txt,4.4,2.2,2.2,2.2,0,0,6.59,0,0,0,0,9.89,3.3,3.3,2.2,1.1,0,3.3,6.59,0,2.2,2.2,1.1,1.1,1.1,0,0,0,0,0
1085769.txt,2.38,2.38,0,0,0,0,2.38,0,0,0,0,11.9,4.76,0,0,2.38,2.38,2.38,2.38,0,2.38,0,2.38,0,23.81,0,2.38,28.57,0,0
1086051.txt,7.02,4.39,2.63,0,0,0.88,2.63,0,0,0,0,11.4,1.75,4.39,3.51,3.51,0,4.39,4.39,0.88,0.88,1.75,0,0.88,0,0,3.51,0,0,0
1086089.txt,5.45,0,5.45,0,0,3.64,0,0,0,0,0,3.64,0,1.82,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0
1086188.txt,0,0,0,0,0,0,0,0,0,0,0,6.38,0,4.26,0,0,0,2.13,2.13,0,0,2.13,0,0,2.13,0,0,0,0,0
1086289.txt,6.09,1.74,4.35,0,0,2.61,1.74,0,0,0,0,12.17,0,6.09,0,2.61,2.61,3.48,6.09,0.87,2.61,2.61,0,2.61,0,0.87,0,1.74,0,0
1086311.txt,0,0,0,0,0,0,0,0,0,0,0,6.67,0,3.33,0,3.33,0,3.33,6.67,0,3.33,3.33,0,0,0,0,0,0,0,0
1086323.txt,6.38,6.38,0,0,0,0,21.28,0,0,0,0,10.64,6.38,0,4.26,0,0,0,27.66,17.02,17.02,2.13,8.51,0,17.02,12.77,0,0,0,0
1086369.txt,8.59,1.56,7.03,0,0,0.78,1.56,0,0,0,0,10.94,3.12,2.34,0.78,3.12,0,3.12,3.91,0,0.78,2.34,0,1.56,0.78,0,0,0,0,0
1086371.txt,4.91,0.61,4.29,0.61,0.61,1.23,1.84,0,0,0,0,15.95,0,7.36,0.61,2.45,0.61,5.52,5.52,0,1.84,3.68,0,1.84,2.45,0,0,0,0,0
1086378.txt,1.94,0,1.94,0,0,0,1.94,0,0,0,0,11.65,0,4.85,1.94,4.85,0,2.91,2.91,0,0,0.97,0,1.94,0,0,0,0,0,0
1086384.txt,4.44,2.22,2.22,0,0,0,6.67,0,0,0,0,12.22,0,3.33,1.11,6.67,0,7.78,1.11,0,0,1.11,0,0,2.22,1.11,0,0,0,0
1086524.txt,0,0,0,0,0,0,4.17,0,0,0,0,8.33,4.17,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0
1086533.txt,12.73,10.91,1.82,1.82,0,0,12.73,0,0,0,0,10.91,5.45,1.82,0,1.82,0,1.82,16.36,7.27,1.82,5.45,0,1.82,14.55,0,0,3.64,0,0
1086555.txt,4.55,0,4.55,0,0,4.55,9.09,0,0,0,0,4.55,0,0,0,0,4.55,0,9.09,0,0,9.09,0,0,0,0,0,0,0,0
1086769.txt,11.54,0,11.54,0,0,3.85,0,0,0,0,0,7.69,3.85,0,0,3.85,0,3.85,3.85,0,0,3.85,0,0,0,0,0,0,0,0
1086828.txt,1.79,0,1.79,0,1.79,0,7.14,0,0,1.79,1.79,14.29,1.79,3.57,0,3.57,0,7.14,5.36,0,1.79,3.57,1.79,0,1.79,0,0,0,0,0
1086890.txt,24.44,6.67,8.89,2.22,2.22,2.22,2.22,0,0,0,0,2.22,2.22,0,0,0,0,0,2.22,0,0,0,0,2.22,0,0,0,0,0,0
1086931.txt,3.51,2.63,0.88,0.88,0,0,3.51,0,0,0,0,14.91,1.75,0.88,0,5.26,0,7.89,2.63,0,0.88,0,1.75,0,0,0.88,9.65,0,0,0
1087003.txt,1.92,1.92,0,0,0,0,1.92,0,0,0,0,5.77,0,3.85,0,0,1.92,0,5.77,1.92,1.92,1.92,1.92,0,1.92,0,0,0,0,0
1087078.txt,6.98,4.65,2.33,0,0,0,0,0,0,0,0,6.98,0,0,0,2.33,2.33,2.33,11.63,0,4.65,4.65,2.33,2.33,4.65,0,0,2.33,0,0
1087139.txt,4.55,1.52,3.03,3.03,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,6.06,0,0,4.55,0,1.52,1.52,0,0,0,0,0
1087261.txt,1.28,0,1.28,0.64,0.64,0,1.92,0,0,0,0,10.26,0.64,3.21,0,5.13,0,3.85,2.56,0,0,1.92,0,0.64,0,0,0,0,0,0
1087547.txt,7.14,2.86,2.86,0,0,0,1.43,0,0,0,0,5.71,0,0,1.43,1.43,0,2.86,7.14,0,0,2.86,1.43,2.86,2.86,0,0,4.29,0,0
1088011.txt,3.12,0,3.12,0,3.12,0,3.12,0,0,0,0,9.38,0,3.12,3.12,3.12,0,0,3.12,0,0,3.12,0,0,0,0,0,0,0,0
1088073.txt,0,0,0,0,0,0,0,0,0,0,0,4.55,0,1.14,0,0,0,3.41,0,0,0,0,0,0,1.14,0,5.68,0,0,0
1088074.txt,3.57,3.57,0,0,0,0,3.57,3.57,0,0,0,7.14,0,3.57,0,3.57,0,0,7.14,3.57,3.57,0,0,0,0,7.14,0,0,0,0
1088107.txt,9.43,7.55,1.89,0,0,1.89,0,0,0,0,0,5.66,0,0,3.77,1.89,0,1.89,7.55,0,3.77,7.55,0,0,3.77,0,0,0,0,0
1088123.txt,2.08,0,2.08,0,0,2.08,0,0,0,0,0,10.42,2.08,0,0,2.08,4.17,4.17,2.08,0,0,2.08,0,0,0,0,0,0,0,0
1088251.txt,6.9,3.45,3.45,0,0,3.45,0,0,0,0,0,10.34,1.72,0,0,8.62,0,0,5.17,0,0,5.17,0,0,0,0,1.72,0,0,0
1088311.txt,2.63,0,2.63,0,0,2.63,0,0,0,0,0,5.26,0,0,0,0,0,5.26,5.26,0,0,5.26,0,0,0,0,0,0,0,0
1088344.txt,2.3,2.3,0,0,0,0,2.3,0,0,0,0,2.3,0,0,1.15,1.15,0,0,1.15,0,0,1.15,0,0,1.15,2.3,0,0,0,0
1088386.txt,2.17,2.17,0,0,0,0,2.17,0,0,0,0,8.7,0,2.17,2.17,4.35,2.17,4.35,0,0,0,0,0,0,4.35,0,0,0,0,0
1088644.txt,3.68,3.68,0,0,0,0,0.74,0,0,0,0,5.15,0,0.74,0,3.68,0.74,0.74,5.88,0,0.74,5.15,1.47,0,1.47,0,0,0,0,0
1089157.txt,0,0,0,0,0,0,0,0,0,0,0,7.84,0.65,1.31,0,3.27,0.65,3.27,0.65,0,0,0.65,0,0,0,0,1.96,0,0,0
1089220.txt,0,0,0,0,0,0,0,0,0,0,0,16.33,4.08,0,2.04,12.24,0,6.12,0,0,0,0,0,0,2.04,0,0,6.12,0,0
1089287.txt,0,0,0,0,0,0,0,0,0,0,0,10.42,0,4.17,0,6.25,0,4.17,2.08,0,0,2.08,0,0,0,0,0,0,0,0
1089301.txt,6.58,0,6.58,0,0,0,0,0,0,0,0,9.21,2.63,2.63,1.32,1.32,0,2.63,5.26,0,0,1.32,0,3.95,2.63,0,0,0,0,0
1089340.txt,0,0,0,0,0,0,2,0,0,0,0,14,0,6,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0
1089434.txt,0,0,0,0,0,0,0,0,0,0,0,21.43,14.29,0,0,7.14,0,7.14,21.43,21.43,0,0,0,0,0,0,0,0,0,0
1089446.txt,0,0,0,0,0,0,4.44,0,0,0,0,11.11,0,0,0,6.67,0,4.44,0,0,0,0,0,0,2.22,0,0,0,0,0
1089476.txt,0,0,0,0,0,0,5,2.5,0,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0,10,0,0,2.5,0,0
1089515.txt,0,0,0,0,0,0,1.2,0,0,0,0,2.41,0,0,1.2,0,0,1.2,8.43,0,3.61,6.02,0,0,7.23,0,0,1.2,0,0
1089627.txt,8.45,8.45,0,0,0,0,7.04,0,0,0,0,7.04,1.41,1.41,1.41,2.82,0,0,4.23,0,4.23,2.82,2.82,0,0,1.41,0,2.82,0,0
1089710.txt,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,10,0,0,0,0,0
1089747.txt,8,2,6,0,6,0,4,0,0,0,0,2,2,0,0,0,0,0,18,0,0,14,2,2,4,2,2,0,0,6
1089775.txt,0,0,0,0,0,0,3.85,0,0,0,0,7.69,3.85,0,0,3.85,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0
1089953.txt,4.08,4.08,0,0,0,0,0,0,0,0,0,6.12,2.04,0,0,4.08,0,4.08,4.08,0,0,4.08,0,0,2.04,0,0,0,0,0
1090022.txt,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090024.txt,3.75,3.75,0,0,0,0,2.5,0,0,0,0,7.5,0,0,0,2.5,3.75,2.5,5,1.25,1.25,3.75,1.25,0,1.25,1.25,0,0,0,0
1090060.txt,2.17,2.17,0,0,0,0,0,0,0,0,0,2.17,2.17,0,0,0,0,0,2.17,0,2.17,0,0,0,0,0,0,2.17,0,0
1090127.txt,1.01,1.01,0,0,0,0,1.01,0,0,0,0,4.04,0,0,0,2.02,2.02,2.02,5.05,1.01,2.02,2.02,1.01,0,4.04,5.05,0,2.02,0,0
1090184.txt,12.9,3.23,9.68,0,0,3.23,12.9,0,0,0,0,0,0,0,0,0,0,0,45.16,0,3.23,45.16,0,0,19.35,0,0,0,0,0
1090243.txt,21.95,2.44,19.51,9.76,0,0,12.2,0,0,0,0,17.07,2.44,0,0,12.2,2.44,4.88,12.2,0,2.44,0,0,9.76,0,0,0,0,0,0
1090261.txt,8.7,4.35,4.35,4.35,0,0,2.17,0,0,0,0,10.87,2.17,4.35,0,0,2.17,2.17,6.52,2.17,2.17,2.17,0,0,2.17,2.17,0,0,0,0
1090383.txt,0,0,0,0,0,0,6.32,0,0,0,0,11.58,8.42,0,1.05,2.11,1.05,1.05,6.32,2.11,2.11,2.11,0,0,2.11,0,0,0,0,0
1090515.txt,4,2,2,0,2,0,6,0,0,2,0,20,4,2,2,10,2,6,0,0,0,0,0,0,0,4,0,0,0,0
1090529.txt,2.94,0,0,0,0,0,8.82,0,0,0,0,14.71,0,0,0,8.82,2.94,8.82,2.94,0,0,2.94,0,0,0,2.94,0,0,0,0
1090587.txt,1.69,1.69,0,0,0,0,5.08,0,0,0,1.69,3.39,3.39,0,0,0,0,0,6.78,0,1.69,5.08,0,0,1.69,5.08,0,3.39,0,0
1090592.txt,4.88,4.88,0,0,0,0,9.76,0,0,0,0,4.88,0,0,0,2.44,0,2.44,9.76,7.32,2.44,0,0,0,9.76,2.44,0,12.2,0,0
1090695.txt,14.71,2.94,11.76,2.94,0,5.88,0,0,0,0,0,2.94,2.94,2.94,0,0,0,0,8.82,0,2.94,5.88,0,5.88,5.88,0,0,0,0,0
1090760.txt,11.69,0,11.69,9.09,2.6,0,2.6,0,0,0,1.3,10.39,1.3,1.3,0,7.79,0,5.19,1.3,0,0,1.3,0,0,0,1.3,0,0,0,0
1090881.txt,3.77,1.89,1.89,0,1.89,0,0,0,0,0,0,15.09,1.89,9.43,0,3.77,0,0,3.77,0,0,3.77,0,0,0,0,0,0,0,1.89
1090946.txt,5.88,5.88,0,0,0,0,2.94,0,0,0,0,2.94,0,0,0,2.94,0,0,17.65,0,11.76,8.82,5.88,0,23.53,0,0,8.82,0,0
1091035.txt,3.77,1.89,1.89,0,1.89,0,7.55,0,0,0,0,20.75,3.77,7.55,0,9.43,1.89,5.66,3.77,0,1.89,1.89,0,0,7.55,0,0,1.89,0,0
1091094.txt,16.67,5.56,11.11,0,0,11.11,11.11,0,0,0,0,55.56,27.78,5.56,0,22.22,0,11.11,16.67,0,0,16.67,0,0,5.56,0,0,0,0,0
1091106.txt,0,0,0,0,0,0,1.89,0,0,0,0,16.98,13.21,0,1.89,3.77,0,3.77,3.77,0,0,3.77,0,0,3.77,0,0,0,0,0
1091130.txt,6.52,0,6.52,0,0,0,4.35,0,0,0,0,10.87,0,6.52,2.17,2.17,0,0,6.52,0,2.17,2.17,0,4.35,4.35,0,0,0,0,0
1091330.txt,0,0,0,0,0,0,5,0,0,0,0,11.67,1.67,1.67,1.67,6.67,0,1.67,3.33,3.33,1.67,0,0,0,3.33,1.67,0,10,0,0
1091566.txt,1.39,1.39,0,0,0,0,1.39,0,0,0,0,20.83,9.72,8.33,0,4.17,2.78,2.78,1.39,1.39,0,0,0,0,6.94,0,0,0,0,0
1091638.txt,0,0,0,0,0,0,6.17,0,2.47,1.23,0,0,0,0,0,0,0,0,1.23,0,0,1.23,0,0,1.23,0,3.7,0,0,0
1091735.txt,1.32,1.32,0,0,0,0,7.89,0,1.32,0,0,13.16,1.32,5.26,0,3.95,0,3.95,2.63,1.32,0,0,1.32,0,0,0,0,0,0,0
1091739.txt,0,0,0,0,0,0,3.57,0,0,0,0,10.71,3.57,0,3.57,0,0,3.57,7.14,0,0,3.57,3.57,0,3.57,0,0,0,0,0
1091872.txt,2,2,0,0,0,0,2,0,0,0,0,6,2,2,0,2,0,0,8,2,4,2,0,0,8,4,0,10,0,0
1091941.txt,1.96,0,1.96,1.96,0,0,0,0,0,0,0,11.76,5.39,2.94,0,1.96,0.49,2.94,3.43,0,1.96,1.47,0,0,1.47,0,0,0,0,0
1091980.txt,2.44,2.44,0,0,0,0,2.44,0,0,0,0,29.27,9.76,4.88,0,12.2,4.88,7.32,2.44,0,0,0,2.44,0,2.44,0,0,0,0,0
1092007.txt,8.24,1.18,7.06,0,7.06,0,1.18,0,0,0,0,5.88,2.35,2.35,0,0,0,1.18,12.94,0,2.35,10.59,0,1.18,5.88,0,0,0,0,1.18
1092043.txt,5.26,2.63,2.63,2.63,0,0,13.16,2.63,0,0,0,21.05,7.89,2.63,2.63,2.63,0,7.89,5.26,5.26,0,2.63,0,0,7.89,2.63,2.63,0,0,0
1092081.txt,1.75,1.75,0,0,0,0,3.51,0,0,0,0,3.51,0,1.75,0,0,0,1.75,5.26,1.75,1.75,1.75,3.51,0,0,0,0,1.75,0,0
1092504.txt,1.96,1.96,0,0,0,0,3.92,0,0,0,0,3.92,1.96,0,0,1.96,0,0,3.92,0,3.92,1.96,1.96,0,0,0,0,1.96,0,0
1092577.txt,2.25,0,2.25,1.12,0,1.12,14.61,0,0,0,0,16.85,3.37,1.12,1.12,6.74,2.25,8.99,2.25,0,1.12,0,0,2.25,1.12,1.12,0,0,0,4.49
1092602.txt,0,0,0,0,0,0,2.04,0,0,0,0,4.08,0,0,0,0,4.08,0,4.08,2.04,0,2.04,0,0,0,0,0,0,0,0
1092726.txt,0,0,0,0,0,0,1.92,0,0,0,0,9.62,0,0,1.92,3.85,0,7.69,0,0,0,0,0,0,15.38,3.85,3.85,7.69,0,0
1092789.txt,10.26,0,10.26,0,0,10.26,0,0,0,0,0,28.21,10.26,7.69,0,7.69,0,5.13,10.26,0,10.26,0,0,10.26,0,0,0,0,0,0
1092816.txt,2.63,2.63,0,0,0,0,2.63,0,1.32,0,0,3.95,0,3.95,0,0,0,0,2.63,0,0,2.63,0,0,1.32,0,2.63,0,0,0
1092988.txt,0,0,0,0,0,0,20.59,0,0,0,5.88,8.82,0,2.94,0,5.88,0,0,14.71,2.94,2.94,2.94,0,5.88,2.94,2.94,0,8.82,0,0
1092989.txt,0,0,0,0,0,0,12.5,0,0,0,0,12.5,2.5,5,0,5,0,2.5,7.5,0,0,7.5,0,0,30,0,0,17.5,0,0
1093069.txt,8.11,8.11,0,0,0,0,5.41,0,0,0,0,10.81,2.7,2.7,1.35,4.05,0,4.05,2.7,1.35,0,1.35,0,0,1.35,1.35,0,0,0,0
1093078.txt,0,0,0,0,0,0,6.9,0,0,0,0,24.14,10.34,0,3.45,10.34,0,3.45,3.45,0,3.45,0,0,0,3.45,6.9,0,0,0,0
1093138.txt,0,0,0,0,0,0,0,0,0,0,0,13.86,3.96,0.99,0,0.99,7.92,0,7.92,0,0,7.92,0,0,0,0,0,0,0,0
1093142.txt,0,0,0,0,0,0,8.89,0,0,0,0,4.44,2.22,2.22,0,0,0,0,11.11,4.44,0,6.67,4.44,0,6.67,0,0,11.11,0,0
1093152.txt,0,0,0,0,0,0,0,0,0,0,0,3.23,3.23,0,0,0,0,0,0,0,0,0,0,0,3.23,0,0,0,0,0
1093153.txt,0.65,0.65,0,0,0,0,0.65,0,0,0,0,6.45,0.65,0.65,0.65,5.16,0,1.29,0.65,0,0.65,0.65,0.65,0,0.65,2.58,0,0.65,0,0
1093160.txt,1.16,1.16,0,0,0,0,3.49,0,0,0,0,9.3,1.16,4.65,0,2.33,0,2.33,3.49,1.16,1.16,1.16,0,0,4.65,0,0,11.63,0,0
1093201.txt,2.22,2.22,0,0,0,0,0,0,0,0,0,4.44,0,0,0,2.22,0,4.44,2.22,0,0,0,0,2.22,0,0,0,0,0,0
1093216.txt,0,0,0,0,0,0,3.85,0,0,0,0,7.69,3.85,0,0,0,0,3.85,0,0,0,0,0,0,0,0,0,0,0,0
1093230.txt,5.71,0,5.71,0,0,2.86,2.86,0,0,0,0,11.43,2.86,5.71,0,2.86,0,0,5.71,0,2.86,2.86,0,2.86,5.71,0,0,0,0,0
1093281.txt,0,0,0,0,0,0,4.3,1.08,0,0,0,4.3,1.08,0,0,3.23,0,0,1.08,1.08,0,0,0,0,1.08,1.08,9.68,13.98,0,0
1093321.txt,5.88,5.88,0,0,0,0,1.96,0,0,0,0,3.92,0,0,0,0,3.92,0,3.92,1.96,0,0,1.96,0,0,0,3.92,3.92,0,0
1093354.txt,0.83,0,0.83,0,0.83,0,0.83,0,0,0,0,5.79,2.48,1.65,0,0.83,0,1.65,0.83,0,0,0.83,0,0,0,0,0,0,0,0
1093422.txt,0,0,0,0,0,0,7.32,0,0,3.66,3.66,20.73,6.1,6.1,0,8.54,0,3.66,3.66,0,3.66,0,0,0,0,0,0,0,0,0
1093453.txt,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,3.7,0,0,7.41,0,0,7.41,0,0,0,3.7,0,0,0,0
1093481.txt,6.25,0,6.25,0,4.69,0,0,0,0,0,0,3.12,0,3.12,0,0,0,0,4.69,0,1.56,3.12,0,0,0,0,0,0,0,0
1093528.txt,0,0,0,0,0,0,0,0,0,0,0,6.78,3.39,1.69,0,1.69,0,1.69,3.39,0,0,3.39,0,0,0,0,0,0,0,0
1093611.txt,0,0,0,0,0,0,2.27,0,0,0,0,2.27,2.27,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0
